TIENDA_ID,VENTA_TOTAL,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,Meta_venta,Above_Goal,Percentage_of_Goal,POBLACION,COMPETIDORES_NUM,ESCUELAS_NUM,HOSPITALES_NUM
523,10.89156469,6,C,Base,0.0,13,0,25.70674,-99.23637,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,226.90759770833336,8264,0,0,0
522,14.147196680000002,6,B,Receso,0.0,13,0,25.81395,-99.16855,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,1,274.1704782945737,8,0,0,0
843,4.60413955,6,C,Base,0.0,0,0,25.29304,-100.01274,Parada Técnica,UT_CARRETERA_GAS,4.8,0,95.91957395833332,28843,0,0,0
844,5.906791000000001,6,C,Hogar,0.0,0,0,25.6201,-100.0489,Hogar Reunión,UT_DENSIDAD,4.9,1,120.54675510204082,1,0,0,0
521,14.10094675,6,B,Receso,0.0,13,0,25.81326,-99.16838,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,1,273.27416182170543,8,0,0,0
779,9.754948735,6,C,Base,0.0,0,0,25.7022,-99.22837,Barrio Competido,UT_TRAFICO_VEHICULAR,4.8,1,203.22809864583337,8264,0,0,0
215,13.4093218,6,CD,Receso,109.4,10,0,24.86443,-99.57326,Oficinistas,UT_TRAFICO_VEHICULAR,5.16,1,259.8705775193798,70378,1,4,3
555,11.345948215,6,B,Hogar,0.0,13,0,24.87242,-99.56097,Hogar Reunión,UT_DENSIDAD,4.9,1,231.54996357142855,2,0,3,0
518,12.665224215,6,B,Hogar,0.0,13,0,24.85695,-99.53004,Hogar Reunión,UT_DENSIDAD,4.9,1,258.47396357142856,8,0,2,0
219,19.86592813,6,BC,Hogar,119.2,10,0,25.4797,-100.17906,Parada Técnica,UT_CARRETERA_GAS,4.9,1,405.4271046938776,4,1,0,0
213,11.02688904,6,BC,Receso,105.66,8,0,25.41392,-100.14064,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,1,213.6994,12,1,0,0
209,20.832302433333336,6,CD,Receso,108.65,10,0,25.26578,-100.00734,Hogar Reunión,UT_CARRETERA_GAS,5.16,1,403.7267913436692,248,5,0,0
208,12.261533305,6,BC,Base,55.0,8,0,25.49461,-100.18759,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,255.4486105208333,3,0,0,0
516,4.438275305,6,B,Hogar,0.0,13,0,25.5751,-100.01917,Hogar Reunión,UT_DENSIDAD,4.9,0,90.57704704081632,7,0,0,0
556,11.71299838,6,C,Hogar,0.0,13,0,24.8612,-99.56176,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,239.0407832653061,70378,1,1,0
206,13.279310045,6,BC,Receso,107.0,14,0,25.45105,-100.16215,Hogar Reunión,UT_TRAFICO_PEATONAL,5.16,1,257.3509698643411,14,1,0,0
859,1.53123005,6,C,Hogar,0.0,0,0,25.61021,-100.06526,Hogar Reunión,UT_DENSIDAD,4.9,0,31.24959285714285,1,0,0,0
514,8.346156125,6,B,Hogar,0.0,13,0,25.59599,-100.077,Hogar Reunión,UT_DENSIDAD,4.9,1,170.3297168367347,29183,0,0,0
863,4.937844885714286,6,C,Hogar,0.0,0,0,25.18193,-99.85133,Clásico,UT_DENSIDAD,4.9,1,100.772344606414,4,0,0,1
205,11.051793235000002,6,BC,Receso,108.87,9,0,25.42426,-100.15199,Oficinistas,UT_CARRETERA_GAS,5.16,1,214.1820394379845,43019,1,2,0
867,2.54416112,6,C,Base,0.0,0,0,24.86623,-99.5714,Clásico,UT_TRAFICO_VEHICULAR,4.8,0,53.00335666666667,70378,2,1,3
511,7.673580220000001,6,B,Hogar,0.0,13,0,24.84738,-99.553,Hogar Reunión,UT_DENSIDAD,4.9,1,156.6036779591837,6,1,1,0
539,14.368969915000005,6,B,Base,0.0,13,0,25.69036,-99.2423,Parada Técnica,UT_CARRETERA_GAS,4.8,1,299.3535398958334,22,0,0,0
538,10.923544615,6,B,Hogar,0.0,13,0,25.60006,-99.98635,Hogar Reunión,UT_DENSIDAD,4.9,1,222.92948193877552,1,0,0,0
537,7.202988535,6,B,Base,0.0,13,0,25.19829,-99.82656,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,150.06226114583333,54467,0,1,0
801,6.024679007142858,6,C,Base,0.0,0,0,25.58436,-100.02436,Barrio Competido,UT_DENSIDAD,4.8,1,125.51414598214288,75721,0,0,0
232,17.706446485,6,C,Receso,125.0,10,0,25.60058,-99.97002,Parada Técnica,UT_CARRETERA_GAS,5.16,1,343.1481876937985,7,0,0,0
793,6.136420738095239,6,C,Base,109.4,0,0,25.1903,-99.8164,Clásico,UT_TRAFICO_VEHICULAR,4.8,1,127.84209871031749,28,1,0,0
814,14.989977093333334,6,C,Receso,0.0,0,0,25.1249,-99.81162,Parada Técnica,UT_CARRETERA_GAS,5.16,1,290.5034320413437,2,0,0,0
815,5.646758233333333,6,C,Receso,114.34,0,0,25.56212,-100.0206,Parada Técnica,UT_GAS_URBANA,5.16,1,109.43329909560724,1,0,0,0
229,9.732816275,6,CD,Receso,124.8,10,0,25.27826,-100.01964,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,188.62047044573643,6,4,0,1
228,14.06993084,6,C,Base,108.0,10,0,25.37839,-100.11195,Parada Técnica,UT_CARRETERA_GAS,4.8,1,293.1235591666667,7,0,0,0
227,11.662738545,6,C,Receso,98.4,10,0,24.85589,-99.56377,Hogar Reunión,UT_TRAFICO_VEHICULAR,5.16,1,226.02206482558137,70378,1,2,0
226,13.829856578947371,6,CD,Receso,135.72,10,0,24.85948,-99.56629,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,268.02047633618935,70378,2,4,1
791,7.64290601764706,6,C,Hogar,117.45,15,0,25.182,-99.8244,Hogar Reunión,UT_DENSIDAD,4.9,1,155.97767382953182,54467,0,0,0
224,15.001842905555556,6,CD,Receso,102.0,8,0,25.1895,-99.83821,Parada Técnica,UT_GAS_URBANA,5.16,1,290.7333896425495,54467,3,0,4
545,8.654130215,6,B,Base,0.0,13,0,25.59278,-100.00266,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,180.29437947916668,75721,0,0,0
826,5.765467366666668,6,C,Base,0.0,0,0,25.58719,-100.0281,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,120.11390347222226,4,0,0,0
548,11.14320083,6,B,Base,0.0,13,0,25.7961,-99.1784,Parada Técnica,UT_GAS_URBANA,4.8,1,232.1500172916667,4036,0,0,0
528,8.19193382,6,C,Hogar,0.0,13,0,25.60567,-100.07793,Hogar Reunión,UT_DENSIDAD,4.9,1,167.18232285714282,29183,0,0,0
526,8.666113885,6,B,Base,0.0,13,0,25.59127,-100.00781,Clásico,UT_TRAFICO_VEHICULAR,4.8,1,180.5440392708333,75721,0,0,0
785,10.860471165000002,6,C,Peatonal,0.0,0,0,25.26151,-99.67147,Parada Técnica,UT_GAS_URBANA,4.2,1,258.5826467857143,604,0,0,0
525,4.815074085000001,6,B,Base,0.0,13,0,25.59205,-100.00413,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,100.31404343750005,75721,0,0,0
784,5.590442290476191,6,C,Hogar,0.0,0,0,25.2894,-100.03434,Hogar Reunión,UT_GAS_URBANA,4.9,1,114.09065898931,131,1,0,0
721,13.599438428571428,6,C,Hogar,0.0,0,0,25.36299,-99.98668,Parada Técnica,UT_DENSIDAD,4.9,1,277.53955976676383,784,0,0,0
744,6.410715805000001,6,C,Receso,0.0,0,0,25.60719,-100.04114,Parada Técnica,UT_CARRETERA_GAS,5.16,1,124.23867839147287,4,0,0,0
486,4.102835600000001,6,C,Receso,0.0,13,0,25.59693,-100.02597,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,0,79.51231782945737,4,0,0,0
485,8.963373333333333,6,C,Base,0.0,13,0,25.29167,-100.02398,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,186.73694444444445,28843,1,0,0
155,13.95935209,6,CD,Receso,89.0,8,0,25.59048,-100.00025,Parada Técnica,UT_DENSIDAD,5.16,1,270.53007926356594,75721,0,0,0
737,5.743217815,6,C,Base,0.0,0,0,25.57386,-100.00367,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,119.65037114583336,7,0,0,0
153,9.898852605,6,BC,Receso,106.5,8,0,25.18819,-99.82875,Barrio Competido,UT_TRAFICO_PEATONAL,5.16,1,191.83822877906977,54467,1,0,0
734,12.871212552380952,6,C,Receso,0.0,0,0,25.5415,-100.00833,Parada Técnica,UT_CARRETERA_GAS,5.16,1,249.44210372831304,187,0,0,0
581,5.877384447619049,6,C,Base,0.0,13,0,25.58871,-99.99602,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,122.44550932539686,75721,0,0,0
144,17.073682865000002,6,BC,Receso,121.21,10,0,24.88035,-99.58588,Parada Técnica,UT_CARRETERA_GAS,5.16,1,330.8853268410853,101,0,3,0
588,11.50539949,6,C,Base,0.0,13,0,25.58313,-99.98599,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,239.69582270833337,4,0,0,0
723,9.09147547,6,C,Hogar,0.0,0,0,25.37834,-100.11439,Hogar Reunión,UT_DENSIDAD,4.9,1,185.5403157142857,7,0,0,0
745,8.09042918095238,6,C,Base,0.0,0,0,25.69224,-99.62149,Oficinistas,UT_GAS_URBANA,4.8,1,168.55060793650793,350,0,0,0
718,8.67052875,6,C,Hogar,0.0,0,0,25.5967,-99.98241,Hogar Reunión,UT_DENSIDAD,4.9,1,176.9495663265306,1,0,0,0
715,8.344357365,6,C,Hogar,0.0,0,0,25.60082,-99.9882,Parada Técnica,UT_TRAFICO_VEHICULAR,4.9,1,170.2930074489796,1,0,0,0
124,11.395279661904762,6,BC,Base,122.17,10,0,25.46137,-100.17089,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,237.40165962301592,12,0,0,0
123,18.932952355,6,BC,Hogar,126.17,10,0,25.50882,-100.19437,Hogar Reunión,UT_CARRETERA_GAS,4.9,1,386.3867827551021,3,2,0,0
713,13.956327000000002,6,C,Base,0.0,0,0,24.85807,-99.57523,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,290.7568125,70378,1,2,0
595,13.486941365000002,6,C,Base,0.0,13,0,25.28658,-100.03171,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,280.9779451041667,131,2,0,0
708,13.55032002,6,C,Base,0.0,0,0,25.3947,-100.12973,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,282.29833375000004,124,2,0,0
114,11.759891905,6,BC,Base,118.6,10,0,25.27831,-100.02243,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,244.99774802083337,6,3,1,1
111,6.728421080000001,6,B,Base,0.0,13,0,25.58972,-99.99443,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,140.1754391666667,75721,0,0,0
186,19.019201045000003,6,BC,Base,104.0,12,0,25.40545,-100.13366,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,396.2333551041668,12,3,0,1
874,3.590922966666667,6,C,Base,0.0,0,0,25.40397,-99.98722,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,0,74.8108951388889,6,0,0,0
201,9.3958582,6,BC,Receso,126.6,6,0,25.18989,-99.82471,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,182.09027519379845,54467,1,0,0
764,11.87430762857143,6,C,Base,0.0,0,0,25.28191,-100.02697,Clásico,UT_TRAFICO_VEHICULAR,4.8,1,247.3814089285715,6,2,1,0
197,10.095459860000002,6,B,Base,117.0,10,0,25.27938,-100.02285,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,210.32208041666672,6,3,1,1
195,7.111786565000001,6,BC,Hogar,101.0,6,0,25.57531,-100.00992,Hogar Reunión,UT_TRAFICO_PEATONAL,4.9,1,145.13850132653062,7,0,0,0
194,13.35376600526316,6,BC,Base,70.22,10,0,25.42277,-100.14712,Hogar Reunión,UT_CARRETERA_GAS,4.8,1,278.2034584429825,43019,1,2,0
192,11.232840835,6,CD,Base,93.17,10,0,25.59289,-100.01045,Clásico,UT_DENSIDAD,4.8,1,234.01751739583335,75721,0,0,0
189,8.737722960000001,6,CD,Base,86.11,7,0,25.5929,-99.99295,Clásico,UT_TRAFICO_VEHICULAR,4.8,1,182.03589500000004,75721,0,0,0
187,12.6394867,6,BC,Base,98.7,9,0,25.59232,-100.0127,Hogar Reunión,UT_DENSIDAD,4.8,1,263.3226395833334,75721,0,0,0
108,9.205107690000002,6,C,Base,0.0,13,0,25.28456,-100.01976,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,191.77307687500004,28843,1,0,0
501,10.457391345,6,B,Hogar,0.0,13,0,25.17002,-99.84103,Hogar Reunión,UT_DENSIDAD,4.9,1,213.4161498979592,11,0,0,0
183,12.236676425000002,6,CD,Receso,164.0,10,0,25.18675,-99.83461,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,1,237.1448919573644,54467,2,0,3
757,10.26154804,6,C,Receso,0.0,0,0,25.46719,-100.17342,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,1,198.8672100775194,4,0,0,0
498,7.336072440000001,6,B,Base,0.0,13,0,25.2806,-100.01745,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,152.8348425,28843,4,0,1
497,11.26315669,6,B,Hogar,0.0,13,0,25.20866,-99.84815,Parada Técnica,UT_DENSIDAD,4.9,1,229.8603406122449,11,0,1,0
496,12.284561450000002,6,B,Base,0.0,13,0,24.84507,-99.55926,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,255.9283635416667,3,1,1,0
572,7.460812775000001,6,C,Hogar,0.0,13,0,25.5733,-100.02196,Hogar Reunión,UT_DENSIDAD,4.9,1,152.26148520408165,7,0,0,0
492,8.840135495000002,6,B,Base,0.0,13,0,25.27251,-100.00065,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,184.1694894791667,5,1,1,0
172,13.067908200000002,6,CD,Receso,122.7,8,0,25.19135,-99.81539,Parada Técnica,UT_CARRETERA_GAS,5.16,1,253.25403488372092,28,1,0,0
748,9.329876815,6,C,Receso,0.0,0,0,25.27433,-100.01648,Parada Técnica,UT_CARRETERA_GAS,5.16,1,180.8115661821705,4,2,0,2
747,7.047710100000001,6,C,Receso,0.0,0,0,25.599,-99.68105,Parada Técnica,UT_CARRETERA_GAS,5.16,1,136.58352906976745,6,0,0,0
