ID,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,NIVELSOCIOECONOMICO_DES_A,NIVELSOCIOECONOMICO_DES_AB,NIVELSOCIOECONOMICO_DES_B,NIVELSOCIOECONOMICO_DES_BC,NIVELSOCIOECONOMICO_DES_C,NIVELSOCIOECONOMICO_DES_CD,NIVELSOCIOECONOMICO_DES_D,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clasico,SEGMENTO_MAESTRO_DESC_Hogar Reunion,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Tecnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR,PLAZA_CVE_1.0,PLAZA_CVE_2.0,PLAZA_CVE_3.0,PLAZA_CVE_4.0,PLAZA_CVE_5.0,PLAZA_CVE_6.0,Retble,dist_vecino
375.0,82.99,10.0,10.0,25.58959,-100.24934,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,Rentable,0.0035535476535153818
376.0,97.3,12.0,10.0,25.74147,-100.15877,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,No rentable,0.003650342644013978
377.0,101.92,12.0,10.0,25.67398,-100.19056,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,Rentable,0.0023854980672007265
378.0,101.61,13.0,10.0,25.63521,-100.19571,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.004703456177451939
379.0,84.9,12.0,8.0,25.66388,-100.20391,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,Rentable,0.0038289032112096438
381.0,107.18,12.0,6.0,25.78953,-100.19482,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,Rentable,0.006102368276759544
382.0,107.27,13.0,7.0,25.70592,-100.1009,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.004324465395170193
383.0,107.4,13.0,9.0,25.70929,-100.10361,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.004324465395170193
384.0,116.15,13.0,7.0,25.70345,-100.09608,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0034198973740672788
385.0,112.95,13.0,9.0,25.71077,-100.09625,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.003911035463732504
386.0,107.1,12.0,13.0,25.70686,-100.09634,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0034198973740672788
387.0,118.08,12.0,4.0,25.75882,-100.17007,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Rentable,0.004571214183796852
388.0,111.77,13.0,9.0,25.82395,-100.12135,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.01458029487819469
389.0,98.08,12.0,9.0,25.74648,-100.19411,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,Rentable,0.006208655357286937
391.0,70.85,8.0,3.0,25.65676,-100.38827,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.0038517010758579197
392.0,103.55,12.0,3.0,25.78061,-100.18968,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Rentable,0.0018499998657724999
393.0,112.3,12.0,8.0,25.82126,-100.10702,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0036346801580608625
394.0,111.77,13.0,9.0,25.81771,-100.1078,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0036346801580608625
395.0,79.55,10.0,4.0,25.67661,-100.24879,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0039468972694966424
396.0,112.95,12.0,10.0,25.56043,-100.232,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.008954557584523185
397.0,107.52,11.0,6.0,25.6812,-100.17201,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.0027436654844688996
398.0,95.97,13.0,8.0,25.76204,-100.13888,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0047961027579913095
399.0,108.42,13.0,9.0,25.8141,-100.25587,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.005650991025867757
401.0,92.52,12.0,9.0,25.71205,-100.16304,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.004663475208236941
402.0,103.27,13.0,9.0,25.72369,-100.16661,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,No rentable,0.004472504795026556
403.0,109.73,13.0,9.0,25.8132,-100.10732,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.004535471516206161
404.0,112.87,13.0,9.0,25.67993,-100.25752,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0009976472672828776
405.0,114.35,13.0,11.0,25.67513,-100.19265,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,No rentable,0.0023854980672007265
406.0,76.69,10.0,5.0,25.6645,-100.26545,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.004200428402780012
407.0,118.47,13.0,7.0,25.73733,-100.20671,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,Rentable,0.0045696827211192505
408.0,108.84,15.0,11.0,25.60873,-100.26883,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0014389235797547214
409.0,95.68,13.0,7.0,25.66723,-100.22505,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.0011690164510931348
411.0,109.85,13.0,9.0,25.70931,-100.1846,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.0069949696118326325
412.0,115.2,12.0,9.0,25.80539,-100.21943,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.003988107498427581
413.0,92.17,11.0,5.0,25.62891,-100.29645,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,Rentable,0.004998569824734431
414.0,96.49,12.0,5.0,25.57829,-100.24148,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.006991881055275265
415.0,99.9,13.0,10.0,25.74753,-100.15064,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0038825251534243257
416.0,101.73,12.0,8.0,25.65194,-100.18565,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0011997086443830054
417.0,95.22,12.0,8.0,25.66245,-100.23941,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.00599470602726047
418.0,119.18,12.0,9.0,25.75359,-100.15279,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0055174631211229175
419.0,115.76,12.0,6.0,25.65289,-100.34605,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.0040067942891663065
421.0,124.98,13.0,11.0,25.65846,-100.16494,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.005756083974531245
422.0,147.56,13.0,4.0,25.87785,-100.25374,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,Rentable,0.026323772511084965
423.0,85.18,12.0,6.0,25.6728,-100.23769,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.0034541567667450393
424.0,110.5,12.0,4.0,25.6241,-100.29509,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0035901114924464734
425.0,116.15,13.0,7.0,25.73241,-100.17578,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.003943120742576946
426.0,109.92,11.0,4.0,25.77853,-100.18607,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Rentable,0.002042988089706746
427.0,122.63,13.0,9.0,25.73371,-100.18386,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.00360555163351954
428.0,143.24,12.0,6.0,25.79502,-100.21742,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0065839198022805264
429.0,0.0,13.0,0.0,25.66419,-100.33111,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.009224250648538157
431.0,119.24,13.0,8.0,25.66744,-100.2239,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0011690164510931348
432.0,112.31,13.0,7.0,25.81587,-100.26231,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.006621857926238744
433.0,127.4,13.0,10.0,25.70933,-100.23586,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0067631131883995055
434.0,105.56,13.0,9.0,25.78113,-100.25848,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.003722284072971526
435.0,87.28,13.0,0.0,25.65787,-100.40572,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.006293250351254653
436.0,0.0,13.0,0.0,25.54982,-100.22381,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.006946221992093658
437.0,132.58,13.0,10.0,25.6505,-100.19497,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0023375407654434746
